Date,Dividends
2024-12-10 00:00:00-03:00,0.282327
2025-01-02 00:00:00-03:00,0.016045
2025-02-03 00:00:00-03:00,0.016045
2025-02-18 00:00:00-03:00,1.440336
2025-03-05 00:00:00-03:00,0.016045
2025-04-01 00:00:00-03:00,0.01765
2025-05-02 00:00:00-03:00,0.01765
2025-06-02 00:00:00-03:00,0.01765
2025-06-10 00:00:00-03:00,0.3341
2025-07-01 00:00:00-03:00,0.01765
2025-08-01 00:00:00-03:00,0.01765
2025-08-19 00:00:00-03:00,0.3634
2025-09-01 00:00:00-03:00,0.01765
2025-10-01 00:00:00-03:00,0.01765
2025-11-03 00:00:00-03:00,0.01765
2025-12-02 00:00:00-03:00,0.01765
